1.293978e-01  1.892715e-02  6.221235e-01  2.536265e-01  1.055627e+00  2.980328e+00  1.530389e+00  1.675935e+00  1.616544e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.196925e+03  -1.861850e+03  -7.948008e+02  -3.427444e+02  4.114324e+00  8.960998e+01  -2.101256e+02  -1.581564e+00  -5.656785e+02  -4.064379e+01  -7.379525e+00  -6.392057e+00  -4.198413e+00  -1.274920e+01  -1.441805e+01  -4.830061e+00  -8.973993e+01  -5.984025e+01  -4.476139e+00  -3.158128e+01  -9.946964e+01  0.000000e+00  1.018969e+00  0.000000e+00  6
1.230908e-01  1.883040e-02  6.313076e-01  2.344454e-01  1.049535e+00  2.968068e+00  1.707733e+00  1.595288e+00  1.542195e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.196196e+03  -1.881330e+03  -8.485843e+02  -3.437470e+02  5.069826e+00  1.213033e+02  -2.074563e+02  -4.499555e+00  -5.694281e+02  -3.398783e+01  -7.410014e+00  -6.537097e+00  -4.352737e+00  -1.376051e+01  -1.370463e+01  -5.087961e+00  -8.937487e+01  -5.953987e+01  -2.038234e+00  -1.692079e+01  -9.613901e+01  0.000000e+00  9.603929e-01  0.000000e+00  9
1.294947e-01  1.820936e-02  6.602310e-01  2.242230e-01  1.043290e+00  2.971230e+00  1.742836e+00  1.630578e+00  1.592002e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.140045e+03  -1.833661e+03  -7.514374e+02  -3.422264e+02  3.516843e+00  7.069694e+01  -2.126886e+02  9.882677e-01  -5.705822e+02  -3.192849e+01  -5.728560e+00  -4.618467e+00  -3.517383e+00  -9.807287e+00  -1.365712e+01  -5.266473e+00  -8.934650e+01  -5.916371e+01  -1.152254e+00  -1.662125e+01  -9.750471e+01  0.000000e+00  1.006709e+00  0.000000e+00  5
1.308407e-01  1.826007e-02  6.552689e-01  2.162028e-01  1.038759e+00  2.974290e+00  1.734071e+00  1.518065e+00  1.566634e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.130924e+03  -1.826688e+03  -7.437513e+02  -3.422322e+02  3.532443e+00  6.905791e+01  -2.122719e+02  7.168473e-01  -5.719035e+02  -2.983666e+01  -5.706956e+00  -4.600595e+00  -3.511150e+00  -9.790336e+00  -1.375628e+01  -5.173835e+00  -8.935432e+01  -6.024573e+01  -1.562098e+00  -1.316011e+01  -9.737381e+01  0.000000e+00  1.003444e+00  0.000000e+00  1
1.304402e-01  1.925267e-02  6.490040e-01  2.018409e-01  1.032877e+00  2.976430e+00  1.844734e+00  1.526432e+00  1.670148e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.117698e+03  -1.799420e+03  -7.274881e+02  -3.427738e+02  4.080808e+00  7.796030e+01  -2.080421e+02  -3.101409e+00  -5.746650e+02  -2.539118e+01  -6.153469e+00  -5.109820e+00  -3.666744e+00  -1.083479e+01  -1.371962e+01  -5.117170e+00  -8.938038e+01  -6.149503e+01  -1.803208e+00  -2.518639e+01  -9.581103e+01  0.000000e+00  9.696172e-01  0.000000e+00  4
1.398683e-01  1.973490e-02  6.425118e-01  1.927865e-01  1.012444e+00  2.994297e+00  1.964312e+00  1.534290e+00  1.657962e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.099212e+03  -1.756550e+03  -6.633914e+02  -3.378364e+02  -1.035251e+00  5.617484e+01  -2.065135e+02  -3.974256e+00  -5.749215e+02  -2.505280e+01  -5.589545e+00  -4.459763e+00  -3.493877e+00  -9.536847e+00  -1.430405e+01  -4.892771e+00  -8.984396e+01  -6.472604e+01  -3.787282e+00  -4.504338e+01  -9.698428e+01  0.000000e+00  1.002601e+00  0.000000e+00  1
1.474040e-01  1.996468e-02  6.230068e-01  1.911341e-01  9.998683e-01  2.994636e+00  1.875774e+00  1.485302e+00  1.485620e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.056909e+03  -1.733235e+03  -6.126431e+02  -3.359452e+02  -3.055015e+00  2.888054e+01  -2.083787e+02  -1.637205e+00  -5.746028e+02  -2.585386e+01  -4.975580e+00  -3.890034e+00  -3.474967e+00  -9.043220e+00  -1.534718e+01  -4.869965e+00  -9.129168e+01  -6.636780e+01  -7.930232e+00  -1.809279e+01  -9.838979e+01  0.000000e+00  1.021328e+00  0.000000e+00  15
1.479371e-01  2.000505e-02  6.400494e-01  2.023230e-01  1.000354e+00  2.994144e+00  1.888638e+00  1.485338e+00  1.444232e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.051986e+03  -1.732675e+03  -6.067541e+02  -3.339117e+02  -5.349455e+00  2.522141e+01  -2.086712e+02  -1.389079e+00  -5.721232e+02  -2.969795e+01  -4.672918e+00  -3.527959e+00  -3.432149e+00  -8.307090e+00  -1.489359e+01  -4.885664e+00  -9.052623e+01  -6.525632e+01  -5.740026e+00  -1.892027e+01  -9.914815e+01  0.000000e+00  1.042705e+00  0.000000e+00  2
1.486778e-01  2.002507e-02  6.318781e-01  1.982566e-01  9.990103e-01  2.991784e+00  1.888411e+00  1.489555e+00  1.473936e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.049918e+03  -1.729502e+03  -6.018938e+02  -3.346622e+02  -4.491376e+00  2.288806e+01  -2.092980e+02  -6.763371e-01  -5.730204e+02  -2.834838e+01  -4.624416e+00  -3.522921e+00  -3.442736e+00  -8.457901e+00  -1.518044e+01  -4.884853e+00  -9.096792e+01  -6.598436e+01  -6.992815e+00  -1.732517e+01  -9.903184e+01  0.000000e+00  1.036204e+00  0.000000e+00  4
1.484768e-01  2.008277e-02  6.352612e-01  1.974085e-01  9.966770e-01  2.982312e+00  1.867602e+00  1.475136e+00  1.439610e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.047723e+03  -1.724643e+03  -5.932661e+02  -3.346601e+02  -4.502317e+00  1.893856e+01  -2.103247e+02  4.002043e-01  -5.732035e+02  -2.802472e+01  -4.258792e+00  -3.227416e+00  -3.429487e+00  -8.233137e+00  -1.502808e+01  -4.871525e+00  -9.078568e+01  -6.549529e+01  -6.387533e+00  -2.290176e+01  -9.846129e+01  0.000000e+00  1.029429e+00  0.000000e+00  5
1.488788e-01  2.011512e-02  6.222050e-01  1.910173e-01  9.923227e-01  2.986563e+00  1.823806e+00  1.487975e+00  1.490198e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.043812e+03  -1.721862e+03  -5.921277e+02  -3.345763e+02  -4.581868e+00  1.992294e+01  -2.089571e+02  -8.932883e-01  -5.742786e+02  -2.636982e+01  -4.475630e+00  -3.469309e+00  -3.447594e+00  -8.729890e+00  -1.539948e+01  -4.867795e+00  -9.151475e+01  -6.594656e+01  -8.240361e+00  -1.778692e+01  -9.807175e+01  0.000000e+00  1.018801e+00  0.000000e+00  2
1.484555e-01  2.032624e-02  6.308980e-01  1.953405e-01  9.981100e-01  2.984879e+00  1.803656e+00  1.489973e+00  1.487649e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.038595e+03  -1.720291e+03  -5.890576e+02  -3.353426e+02  -3.732658e+00  1.861277e+01  -2.094516e+02  -4.099524e-01  -5.737994e+02  -2.710957e+01  -4.480117e+00  -3.438494e+00  -3.460647e+00  -8.578353e+00  -1.516006e+01  -4.855236e+00  -9.099318e+01  -6.481584e+01  -7.032150e+00  -1.717372e+01  -9.831678e+01  0.000000e+00  1.023928e+00  0.000000e+00  1
1.472262e-01  2.048468e-02  6.269084e-01  1.979906e-01  9.979097e-01  2.977831e+00  1.805061e+00  1.503158e+00  1.553070e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.037708e+03  -1.717426e+03  -5.844963e+02  -3.355251e+02  -3.530687e+00  1.717239e+01  -2.092997e+02  -5.632247e-01  -5.734165e+02  -2.776704e+01  -4.449396e+00  -3.475777e+00  -3.491786e+00  -8.928206e+00  -1.515905e+01  -4.821053e+00  -9.106297e+01  -6.482309e+01  -7.221341e+00  -1.912937e+01  -9.772002e+01  0.000000e+00  1.013344e+00  0.000000e+00  12
1.476413e-01  2.042016e-02  6.315060e-01  1.982466e-01  9.933664e-01  2.980159e+00  1.795582e+00  1.507112e+00  1.498130e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.031157e+03  -1.715906e+03  -5.826318e+02  -3.338828e+02  -5.381159e+00  1.720938e+01  -2.085091e+02  -1.329773e+00  -5.729304e+02  -2.845008e+01  -4.327770e+00  -3.345555e+00  -3.447138e+00  -8.633893e+00  -1.500544e+01  -4.824784e+00  -9.087836e+01  -6.436124e+01  -6.538072e+00  -1.622131e+01  -9.766758e+01  0.000000e+00  1.017971e+00  0.000000e+00  6
1.492095e-01  2.042410e-02  6.353043e-01  1.982134e-01  9.929044e-01  2.981738e+00  1.809876e+00  1.500025e+00  1.498729e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.030581e+03  -1.715279e+03  -5.799775e+02  -3.336071e+02  -5.695075e+00  1.521109e+01  -2.092249e+02  -5.628630e-01  -5.728545e+02  -2.856850e+01  -4.182535e+00  -3.175761e+00  -3.431002e+00  -8.267379e+00  -1.502582e+01  -4.849989e+00  -9.085674e+01  -6.456480e+01  -6.460936e+00  -1.627224e+01  -9.821491e+01  0.000000e+00  1.027577e+00  0.000000e+00  4
1.480592e-01  2.038137e-02  6.413829e-01  1.968405e-01  9.897237e-01  2.982732e+00  1.802574e+00  1.480676e+00  1.523355e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.027754e+03  -1.715335e+03  -5.817483e+02  -3.325102e+02  -6.968494e+00  1.702376e+01  -2.079348e+02  -1.903654e+00  -5.728283e+02  -2.846499e+01  -4.163344e+00  -3.153862e+00  -3.404208e+00  -8.186046e+00  -1.472282e+01  -4.848519e+00  -9.048274e+01  -6.401652e+01  -5.268618e+00  -1.658289e+01  -9.758905e+01  0.000000e+00  1.023346e+00  0.000000e+00  1
1.473130e-01  2.048039e-02  6.441621e-01  1.921328e-01  9.912540e-01  2.984264e+00  1.806139e+00  1.484889e+00  1.537473e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.025456e+03  -1.714140e+03  -5.834418e+02  -3.332734e+02  -6.095197e+00  1.908594e+01  -2.073667e+02  -2.477310e+00  -5.739266e+02  -2.664463e+01  -4.281369e+00  -3.250557e+00  -3.411805e+00  -8.277851e+00  -1.460044e+01  -4.852130e+00  -9.031343e+01  -6.370718e+01  -4.801938e+00  -1.664030e+01  -9.717897e+01  0.000000e+00  1.016313e+00  0.000000e+00  6
1.466416e-01  2.032749e-02  6.468575e-01  1.861465e-01  9.934208e-01  2.984302e+00  1.809562e+00  1.465284e+00  1.502401e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.026147e+03  -1.716993e+03  -5.886456e+02  -3.344833e+02  -4.726165e+00  2.048198e+01  -2.079292e+02  -1.959580e+00  -5.752975e+02  -2.443391e+01  -4.312666e+00  -3.263736e+00  -3.410303e+00  -8.217839e+00  -1.450841e+01  -4.872440e+00  -9.016710e+01  -6.368681e+01  -4.403465e+00  -1.535488e+01  -9.695580e+01  0.000000e+00  1.011022e+00  0.000000e+00  9
1.475682e-01  2.030370e-02  6.508670e-01  1.824183e-01  9.923900e-01  2.983744e+00  1.778311e+00  1.493619e+00  1.549625e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.025537e+03  -1.716572e+03  -5.860709e+02  -3.346303e+02  -4.564252e+00  1.785366e+01  -2.086912e+02  -1.160616e+00  -5.759910e+02  -2.331767e+01  -4.141408e+00  -3.086752e+00  -3.403819e+00  -7.925946e+00  -1.447226e+01  -4.893763e+00  -9.010284e+01  -6.289898e+01  -4.165576e+00  -1.684851e+01  -9.702516e+01  0.000000e+00  1.012966e+00  0.000000e+00  2
1.471145e-01  2.039519e-02  6.472573e-01  1.883644e-01  9.925236e-01  2.977290e+00  1.791246e+00  1.498147e+00  1.520435e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.020995e+03  -1.713404e+03  -5.800206e+02  -3.344666e+02  -4.745717e+00  1.563943e+01  -2.090660e+02  -7.576091e-01  -5.749152e+02  -2.507131e+01  -4.047930e+00  -3.054355e+00  -3.408917e+00  -8.061897e+00  -1.452263e+01  -4.870929e+00  -9.018873e+01  -6.316208e+01  -4.447180e+00  -1.488282e+01  -9.694341e+01  0.000000e+00  1.010918e+00  0.000000e+00  5
1.463203e-01  2.038860e-02  6.561703e-01  1.864366e-01  9.914026e-01  2.975846e+00  1.796650e+00  1.476966e+00  1.489055e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.019430e+03  -1.713407e+03  -5.802531e+02  -3.340713e+02  -5.208543e+00  1.568896e+01  -2.087753e+02  -1.088981e+00  -5.752032e+02  -2.449543e+01  -3.934880e+00  -2.940210e+00  -3.393437e+00  -7.846116e+00  -1.424522e+01  -4.929248e+00  -8.986932e+01  -6.280513e+01  -3.345187e+00  -1.618752e+01  -9.652702e+01  0.000000e+00  1.007805e+00  0.000000e+00  2
1.463457e-01  2.038362e-02  6.528275e-01  1.802096e-01  9.902320e-01  2.976113e+00  1.796076e+00  1.479581e+00  1.508040e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.017227e+03  -1.711554e+03  -5.794145e+02  -3.346937e+02  -4.503366e+00  1.587411e+01  -2.086646e+02  -1.143610e+00  -5.764340e+02  -2.257437e+01  -3.959558e+00  -2.977244e+00  -3.392652e+00  -7.943698e+00  -1.431170e+01  -4.907114e+00  -8.996192e+01  -6.296300e+01  -3.636885e+00  -1.539026e+01  -9.622849e+01  0.000000e+00  1.000083e+00  0.000000e+00  1
1.465754e-01  2.057816e-02  6.554861e-01  1.802755e-01  9.897702e-01  2.975501e+00  1.783651e+00  1.482393e+00  1.497001e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.013708e+03  -1.707757e+03  -5.741753e+02  -3.345155e+02  -4.707574e+00  1.437340e+01  -2.083319e+02  -1.417051e+00  -5.764297e+02  -2.255351e+01  -3.917580e+00  -2.937948e+00  -3.396332e+00  -7.905229e+00  -1.425413e+01  -4.916760e+00  -8.990251e+01  -6.267056e+01  -3.420641e+00  -1.649214e+01  -9.613718e+01  0.000000e+00  9.993451e-01  0.000000e+00  2
1.460993e-01  2.064937e-02  6.570559e-01  1.719317e-01  9.781032e-01  2.986243e+00  1.755592e+00  1.485886e+00  1.505931e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.013942e+03  -1.711018e+03  -5.914985e+02  -3.315317e+02  -8.148045e+00  2.834118e+01  -2.040702e+02  -5.772586e+00  -5.772129e+02  -2.112523e+01  -4.083218e+00  -3.077741e+00  -3.348867e+00  -8.040507e+00  -1.410486e+01  -4.958009e+00  -8.983407e+01  -6.220195e+01  -2.897090e+00  -1.524441e+01  -9.513377e+01  0.000000e+00  9.894743e-01  0.000000e+00  3
1.447424e-01  2.078808e-02  6.550990e-01  1.686906e-01  9.785423e-01  2.986327e+00  1.781900e+00  1.473562e+00  1.521038e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.015834e+03  -1.712781e+03  -6.027656e+02  -3.320064e+02  -7.593976e+00  3.738747e+01  -2.029101e+02  -6.974448e+00  -5.779421e+02  -1.997542e+01  -4.260625e+00  -3.266905e+00  -3.359222e+00  -8.391804e+00  -1.406362e+01  -4.965468e+00  -8.980683e+01  -6.254428e+01  -2.813292e+00  -1.491130e+01  -9.467025e+01  0.000000e+00  9.775516e-01  0.000000e+00  4
1.455065e-01  2.078334e-02  6.483651e-01  1.713239e-01  9.797416e-01  2.983771e+00  1.780549e+00  1.465943e+00  1.538695e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.013105e+03  -1.708975e+03  -5.913424e+02  -3.325274e+02  -6.977216e+00  2.988637e+01  -2.039123e+02  -5.873196e+00  -5.775611e+02  -2.066816e+01  -4.223950e+00  -3.256689e+00  -3.377502e+00  -8.489316e+00  -1.425936e+01  -4.889147e+00  -9.003838e+01  -6.309389e+01  -3.612312e+00  -1.393970e+01  -9.494921e+01  0.000000e+00  9.803820e-01  0.000000e+00  1
1.465040e-01  2.085643e-02  6.562915e-01  1.721767e-01  9.839114e-01  2.987798e+00  1.833330e+00  1.474756e+00  1.581547e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.015383e+03  -1.708184e+03  -5.872643e+02  -3.330247e+02  -6.407625e+00  2.649655e+01  -2.045489e+02  -5.219131e+00  -5.775577e+02  -2.065845e+01  -4.243686e+00  -3.201083e+00  -3.383754e+00  -8.165703e+00  -1.417466e+01  -4.925081e+00  -8.987690e+01  -6.329900e+01  -3.185079e+00  -1.729916e+01  -9.544453e+01  0.000000e+00  9.916511e-01  0.000000e+00  4
1.516451e-01  2.122046e-02  6.570047e-01  1.736998e-01  9.869747e-01  2.993891e+00  1.821203e+00  1.437996e+00  1.517210e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.010172e+03  -1.701588e+03  -5.673762e+02  -3.336439e+02  -5.681452e+00  1.302480e+01  -2.064384e+02  -3.056849e+00  -5.774324e+02  -2.098348e+01  -4.120701e+00  -2.995371e+00  -3.432850e+00  -7.735738e+00  -1.452891e+01  -4.878590e+00  -9.019343e+01  -6.420695e+01  -4.303190e+00  -1.507707e+01  -9.711090e+01  0.000000e+00  1.017158e+00  0.000000e+00  3
1.514308e-01  2.139136e-02  6.620614e-01  1.640354e-01  9.920081e-01  2.987076e+00  1.857385e+00  1.441338e+00  1.517853e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.004315e+03  -1.696949e+03  -5.603303e+02  -3.365503e+02  -2.441911e+00  8.918392e+00  -2.082340e+02  -1.125150e+00  -5.798088e+02  -1.737689e+01  -3.978772e+00  -2.872376e+00  -3.461346e+00  -7.627548e+00  -1.442932e+01  -4.898160e+00  -9.001958e+01  -6.432388e+01  -3.879696e+00  -1.518104e+01  -9.669428e+01  0.000000e+00  1.004870e+00  0.000000e+00  2
1.519058e-01  2.167658e-02  6.645723e-01  1.750632e-01  9.912527e-01  2.992073e+00  1.855330e+00  1.423397e+00  1.511088e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.003884e+03  -1.696609e+03  -5.597754e+02  -3.344847e+02  -4.736875e+00  1.014124e+01  -2.065322e+02  -2.868333e+00  -5.775010e+02  -2.085184e+01  -4.096451e+00  -2.950652e+00  -3.465689e+00  -7.685163e+00  -1.438131e+01  -4.898042e+00  -8.997703e+01  -6.443894e+01  -3.715920e+00  -1.459163e+01  -9.707397e+01  0.000000e+00  1.017897e+00  0.000000e+00  8
1.502405e-01  2.194350e-02  6.690148e-01  1.752273e-01  9.916720e-01  2.989530e+00  1.904978e+00  1.393256e+00  1.563067e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.003245e+03  -1.694476e+03  -5.605685e+02  -3.344402e+02  -4.798765e+00  1.300955e+01  -2.053296e+02  -4.101433e+00  -5.775449e+02  -2.070226e+01  -4.133664e+00  -3.011665e+00  -3.460701e+00  -7.840986e+00  -1.415295e+01  -4.930431e+00  -8.976960e+01  -6.519232e+01  -2.989142e+00  -1.689961e+01  -9.638761e+01  0.000000e+00  1.007491e+00  0.000000e+00  1
1.501304e-01  2.220868e-02  6.674932e-01  1.729201e-01  9.922135e-01  2.980940e+00  1.907006e+00  1.420378e+00  1.594112e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -1.999079e+03  -1.688138e+03  -5.496086e+02  -3.355739e+02  -3.531908e+00  7.771559e+00  -2.061471e+02  -3.140405e+00  -5.782392e+02  -1.966852e+01  -3.938154e+00  -2.897568e+00  -3.469589e+00  -7.921591e+00  -1.416959e+01  -4.910406e+00  -8.979929e+01  -6.490802e+01  -3.112389e+00  -1.986877e+01  -9.594572e+01  0.000000e+00  9.966221e-01  0.000000e+00  5
