166	 117.555      4810.26	   202.600	432.047
167	-60.4638      5256.63	   209.700	439.629
168	-119.537      5216.25	   213.200	447.313
169	-98.4577      5093.42	   211.100	455.102
170	-163.060      4688.15	   212.300	462.995
171	 164.853      4838.85	   215.900	470.993
172	 136.731      4996.17	   217.900	479.098
173	 54.5523      5279.94	   217.300	487.310
174	-12.9558      4983.43	   235.100	495.630
175	 74.4789      5385.93	   234.400	504.060
176	-168.186      5549.78	   236.000	512.599
177	-156.461      5301.26	   255.100	521.250
178	-47.5053      5313.83	   243.600	530.013
179	-26.3153      6403.58	   253.600	538.890
180	-118.488      5337.84	   252.000	547.880
181	 99.1239      4002.04	   264.900	556.985
182	-97.9733      4669.42	   274.300	566.206
183	 14.6001      4775.57	   256.200	575.545
184	 37.9185      5594.61	   268.600	585.001
185	 35.0626      5872.30	   266.500	594.577
186	-54.7939      5156.50	   285.900	604.273
187	-44.2563      5259.71	   279.800	614.089
188	-41.5796      6213.80	   274.300	624.029
189	 61.3966      6458.93	   278.200	634.091
190	-2.16823      5744.60	   287.800	644.277
191	 58.2555      5787.55	   305.900	654.590
192	-98.0488      6508.23	   300.600	665.028
193	 158.523      6013.46	   299.800	675.594
194	-86.9515      5456.95	   304.700	686.289
195	-112.827      5018.92	   319.100	697.114
196	-33.7198      5679.80	   321.100	708.069
197	-162.058      6366.45	   328.800	719.157
198	-57.9405      5957.15	   328.100	730.378
199	-119.025      5610.67	   326.000	741.732
200	-37.9219      6408.40	   336.500	753.223
201	 19.4024      5819.16	   359.700	764.851
202	 35.8496      5760.05	   350.600	776.616
203	-94.4504      6210.99	   342.100	788.521
204	-24.5462      6189.80	   361.200	800.566
205	 80.2842      5889.93	   373.000	812.752
206	 190.398      5334.74	   368.400	825.081
207	 147.065      4969.64	   375.500	837.555
208	 42.2132      5262.11	   381.200	850.174
209	-55.6655      5019.35	   386.500	862.940
210	 199.258      6321.66	   396.500	875.853
211	 8.19188      5801.18	   403.100	888.916
212	 6.87238      6045.46	   403.300	902.130
213	-138.350      6095.70	   409.200	915.496
214	-62.6668      5669.61	   414.700	929.015
215	 196.870      7060.46	   417.900	942.689
216	 41.2640      6046.56	   434.600	956.520
217	-125.012      5846.47	   433.000	970.508
218	-177.422      6488.99	   431.100	984.655
219	 46.3158      5938.31	   447.700	998.963
220	-272.153      6633.70	   453.000	1013.43
221	 245.002      6565.55	   456.900	1028.07
222	 94.7427      6607.05	   451.400	1042.87
223	 123.120      6615.19	   467.600	1057.83
224	 69.7676      5997.81	   473.300	1072.97
225	 173.124      6123.88	   473.700	1088.27
226	-41.9642      6064.03	   492.700	1103.74
227	 210.013      6637.07	   493.300	1119.39
228	 45.7446      5926.65	   499.500	1135.22
229	 137.794      5708.43	   502.400	1151.21
230	 23.1674      6310.31	   513.800	1167.39
231	-99.9225      6413.26	   519.900	1183.75
232	 169.402      6788.26	   527.500	1200.29
233	-172.329      6332.60	   541.800	1217.01
234	 261.848      5017.18	   544.700	1233.92
235	-35.6601      6665.57	   544.100	1251.02
236	 382.421      7234.30	   551.200	1268.30
237	-117.664      5816.32	   561.900	1285.77
238	-192.542      6471.64	   574.200	1303.44
239	 22.2103      5880.51	   593.100	1321.30
240	-216.442      6377.77	   587.600	1339.36
241	-139.779      6019.49	   587.600	1357.62
242	 591.064      5675.91	   599.300	1376.08
243	 55.0393      5976.45	   612.600	1394.74
244	-10.0144      5844.56	   610.400	1413.60
245	 259.935      6836.14	   619.900	1432.68
246	-225.529      6033.25	   625.900	1451.96
247	 218.307      6237.40	   638.500	1471.45
248	 14.7974      6340.57	   639.800	1491.16
249	 206.101      5266.83	   652.600	1511.08
250	 145.735      6066.49	   670.000	1531.22
251	 189.619      5514.19	   673.900	1551.58
252	 7.90946      6584.09	   665.500	1572.16
253	 90.3103      5714.39	   692.600	1592.97
254	 274.778      5759.19	   710.200	1614.00
255	-177.821      6171.83	   704.400	1635.27
256	-35.8143      6294.00	   714.100	1656.77
257	 1.65829      5800.78	   739.400	1678.50
258	 156.365      6362.97	   743.100	1700.47
259	 21.9860      5923.43	   755.400	1722.68
260	-240.723      6263.92	   761.100	1745.13
261	 287.114      6134.70	   759.300	1767.83
262	-86.6530      6601.80	   781.000	1790.77
263	 382.913      6587.73	   790.100	1813.97
264	 210.885      5573.56	   785.700	1837.42
265	-203.493      5440.34	   800.700	1861.12
266	 470.455      6053.15	   819.100	1885.09
267	-79.4491      5732.84	   834.900	1909.32
268	-81.3008      6319.41	   839.200	1933.81
269	 95.9818      5791.25	   843.800	1958.57
270	 310.717      5301.20	   859.800	1983.60
271	-33.1982      6127.07	   863.100	2008.91
272	 72.8270      6592.20	   880.900	2034.50
273	 232.036      5822.17	   887.900	2060.36
274	 22.1762      5961.24	   902.400	2086.51
275	 116.463      5206.18	   918.100	2112.95
276	 46.6235      5512.57	   928.100	2139.67
277	-92.4185      6270.40	   932.500	2166.69
278	 68.4012      5681.53	   943.100	2194.01
279	-305.043      6441.05	   954.000	2221.63
280	-35.9741      5675.54	   970.200	2249.56
281	 107.710      5582.88	   988.700	2277.79
282	-63.8190      6559.64	   990.400	2306.33
283	 294.826      6678.39	   1002.30	2335.19
284	 299.747      5919.03	   1030.50	2364.37
285	 184.095      5230.95	   1040.90	2393.87
286	 187.140      6558.83	   1043.50	2423.70
287	 355.681      5032.47	   1051.30	2453.86
288	 421.233      5458.86	   1071.30	2484.35
289	 92.5357      6062.29	   1087.40	2515.18
290	 86.4377      6003.88	   1097.70	2546.36
291	 63.8910      5046.21	   1115.20	2577.88
292	 85.0172      6070.41	   1121.80	2609.75
293	 156.857      5952.26	   1131.50	2641.98
294	 50.3307      5498.50	   1153.40	2674.57
295	 365.702      5277.68	   1164.30	2707.52
296	-252.289      5556.10	   1180.40	2740.84
297	-86.7248      5584.77	   1183.50	2774.54
298	-101.302      5314.44	   1194.80	2808.61
299	 286.673      5755.16	   1217.10	2843.06
300	 282.854      5801.04	   1235.40	2877.91
301	 334.543      4539.24	   1247.80	2913.14
302	 60.1614      5718.22	   1265.20	2948.77
303	 383.559      4701.95	   1278.70	2984.80
304	 329.466      5902.85	   1288.20	3021.24
305	-131.901      5494.90	   1308.60	3058.09
306	 123.705      5120.88	   1322.10	3095.36
307	 178.132      5385.43	   1331.60	3133.04
308	 284.654      5305.21	   1355.00	3171.16
309	 214.599      5114.30	   1369.40	3209.71
310	-142.270      5780.50	   1390.80	3248.70
311	 354.185      5161.00	   1402.10	3288.13
312	 99.2631      4862.09	   1414.30	3328.01
313	-55.6435      5323.28	   1440.50	3368.34
314	-2.15942      4903.26	   1460.50	3409.13
315	 17.2480      5939.70	   1462.50	3450.39
316	 92.2574      5562.40	   1490.40	3492.12
317	-37.1851      4493.36	   1505.20	3534.33
318	 302.212      4791.49	   1517.90	3577.03
319	 57.4218      5833.72	   1537.40	3620.21
320	-1.68483      5375.78	   1561.80	3663.89
321	 361.985      4596.67	   1584.00	3708.07
322	 170.930      5518.86	   1594.10	3752.76
323	-99.7028      4913.65	   1607.00	3797.97
324	-20.4774      5571.26	   1628.70	3843.70
325	 54.4040      5720.95	   1650.20	3889.95
326	-171.349      5466.84	   1665.60	3936.74
327	 374.982      4500.65	   1686.70	3984.08
328	 265.364      5203.20	   1700.60	4031.96
329	 451.829      4964.92	   1713.30	4080.40
330	-64.1088      5021.44	   1745.70	4129.40
331	-34.7781      5125.04	   1766.90	4178.97
332	 11.6730      4863.34	   1776.80	4229.12
333	 591.908      4545.85	   1804.50	4279.85
334	-59.2989      5442.75	   1827.80	4331.17
335	-248.925      4699.67	   1843.90	4383.09
336	 384.836      5359.73	   1865.70	4435.62
337	 23.7746      5648.10	   1892.20	4488.77
338	-298.110      5302.56	   1910.40	4542.53
339	 186.622      4695.26	   1943.20	4596.93
340	 26.4596      5775.82	   1956.70	4651.96
341	-170.609      4567.05	   1979.90	4707.64
342	 72.3372      5162.28	   2004.70	4763.98
343	 161.198      4515.65	   2020.10	4820.98
344	-122.712      5185.72	   2045.20	4878.65
345	-184.184      4706.22	   2066.90	4937.00
346	 577.004      5100.46	   2094.10	4996.04
347	 184.324      4804.95	   2116.00	5055.77
348	 78.3676      4184.79	   2142.50	5116.21
349	 675.689      4818.29	   2158.50	5177.37
350	 465.705      4852.89	   2182.10	5239.25
351	-29.8599      5095.83	   2210.30	5301.86
352	-160.604      5259.69	   2231.00	5365.22
353	-35.3696      4998.33	   2261.20	5429.32
354	-91.5711      5963.53	   2285.10	5494.19
355	 262.474      5530.21	   2311.40	5559.83
356	-47.4769      5022.15	   2331.40	5626.25
357	 123.087      5060.55	   2356.90	5693.46
358	 265.014      5217.90	   2384.90	5761.47
359	 292.967      5078.33	   2410.50	5830.28
360	-337.906      5057.58	   2438.70	5899.93
361	 220.092      6041.89	   2470.40	5970.40
362	 350.434      5505.16	   2493.60	6041.71
363	 13.6310      5625.19	   2520.40	6113.87
364	 454.237      5188.06	   2549.80	6186.90
365	 171.785      4811.51	   2574.70	6260.80
366	-149.509      5310.88	   2604.20	6335.58
367	 284.562      5114.09	   2632.20	6411.26
368	 539.802      4730.66	   2661.80	6487.84
369	-81.6728      5186.48	   2695.00	6565.34
370	 1.53213      4842.77	   2723.70	6643.77
371	-551.636      5919.73	   2747.90	6723.15
372	 79.8920      5238.74	   2779.70	6803.47
373	-177.193      5157.91	   2807.10	6884.76
374	 11.9064      5786.44	   2848.00	6967.02
375	 427.098      5952.83	   2863.50	7050.27
376	-512.914      5469.70	   2905.50	7134.53
377	 394.642      5036.74	   2936.10	7219.79
378	 68.4482      6175.25	   2972.20	7306.08
379	-2.20046      6046.15	   2998.90	7393.41
380	 464.878      5626.58	   3035.10	7481.78
381	 98.1651      5292.72	   3067.90	7571.23
382	 77.8588      5497.22	   3104.20	7661.75
383	 286.585      5553.76	   3135.10	7753.35
384	-218.175      5615.71	   3168.60	7846.06
385	-51.7663      5523.84	   3200.60	7939.89
386	-118.928      5224.76	   3232.10	8034.85
387	 99.5705      6399.97	   3273.20	8130.95
388	-160.073      6063.91	   3313.90	8228.21
389	-17.7089      5736.08	   3339.10	8326.64
390	 508.876      6055.07	   3375.90	8426.27
391	 14.1445      6083.24	   3412.20	8527.08
392	 235.447      6656.54	   3446.10	8629.11
393	-134.796      5599.28	   3491.50	8732.38
394	 310.732      6427.48	   3521.40	8836.88
395	 118.886      6678.87	   3570.00	8942.65
396	 288.157      5362.67	   3604.00	9049.70
397	 179.235      5651.58	   3636.70	9158.03
398	-103.729      5634.28	   3668.90	9267.67
399	-316.419      6536.22	   3710.60	9378.62
400	 295.134      6571.97	   3747.90	9490.92
401	-267.935      6844.23	   3799.70	9604.58
402	-326.503      7046.75	   3838.10	9719.60
403	 292.580      5923.53	   3878.10	9836.00
404	 9.12422      7340.77	   3915.60	9953.81
405	 459.047      6443.09	   3960.70	10073.0
406	 122.095      6949.15	   3995.40	10193.7
407	-11.9418      6797.04	   4033.70	10315.8
408	 264.869      6929.77	   4082.60	10439.4
409	 132.290      6933.66	   4121.10	10564.5
410	 171.620      6639.30	   4160.30	10691.1
411	 260.392      7346.19	   4211.00	10819.2
412	-39.6559      7703.52	   4272.40	10948.8
413	-68.4481      7729.00	   4313.40	11080.0
414	 301.034      7509.53	   4344.00	11212.8
415	 184.685      8038.74	   4397.30	11347.1
416	 396.188      7400.00	   4434.30	11483.1
417	-181.038      7509.71	   4480.90	11620.7
418	-273.196      6639.99	   4537.20	11760.0
419	 819.598      7482.23	   4582.20	11900.9
420	-739.969      8026.29	   4616.80	12043.5
421	 474.377      8406.63	   4685.20	12187.9
422	 208.707      7922.44	   4722.20	12333.9
423	-599.944      7949.30	   4777.00	12481.8
424	 436.820      9072.57	   4819.50	12631.3
425	 649.134      8670.54	   4866.70	12782.7
426	 313.996      8027.85	   4921.60	12935.9
427	-487.795      8660.52	   4971.20	13090.9
428	-1304.08      7815.94	   5021.60	13247.8
429	-504.626      9163.06	   5070.80	13406.5
430	 367.886      9063.18	   5120.70	13567.1
431	-36.9594      8412.38	   5184.30	13729.7
432	 225.205      8491.35	   5235.70	13894.2
433	 1.55995      8148.11	   5293.00	14060.6
434	 309.503      9108.36	   5348.90	14229.0
435	 182.752      8979.49	   5401.70	14399.5
436	-492.151      8175.10	   5455.30	14571.9
437	-626.430      9644.15	   5524.70	14746.4
438	-629.977      8773.41	   5566.90	14923.0
439	 790.034      9069.54	   5618.90	15101.6
440	 233.194      9072.82	   5677.70	15282.4
441	 214.513      8687.87	   5745.40	15465.3
442	 130.856      10695.2	   5791.90	15650.4
443	-451.265      9887.33	   5865.30	15837.7
444	 969.863      9350.16	   5920.50	16027.2
445	-114.209      10056.2	   5970.60	16218.9
446	 441.794      10596.0	   6035.50	16412.9
447	-1396.11      9876.27	   6098.30	16609.2
448	-159.274      9582.03	   6166.00	16807.8
449	-479.715      9742.01	   6230.60	17008.7
450	 54.4811      9389.32	   6288.10	17212.0
451	-443.572      10511.2	   6355.50	17417.7
452	-1000.09      10432.7	   6406.80	17625.8
453	 60.1122      10802.0	   6477.00	17836.4
454	-295.332      10886.5	   6552.20	18049.4
455	 1137.28      11812.5	   6628.20	18264.9
456	 507.992      11111.8	   6683.20	18482.9
457	 316.644      9956.27	   6747.20	18703.5
458	 830.010      11387.5	   6819.10	18926.7
459	-532.557      10496.9	   6893.00	19152.4
460	 336.776      11611.2	   6957.80	19380.8
461	 237.209      11624.7	   7012.60	19611.9
462	-211.494      13063.8	   7112.40	19845.6
463	 824.081      12472.7	   7182.20	20082.1
464	-2.90861      11777.7	   7251.90	20321.3
465	 92.3185      11433.3	   7318.70	20563.3
466	 54.0983      11061.4	   7393.50	20808.1
467	-688.108      11453.5	   7466.30	21055.8
468	-814.850      11804.5	   7537.10	21306.2
469	-858.945      11734.3	   7607.90	21559.6
470	-169.051      12021.1	   7695.80	21816.0
471	-643.885      13805.2	   7773.80	22075.2
472	 1535.15      12413.7	   7861.70	22337.5
473	-666.509      14267.5	   7919.80	22602.8
474	-377.800      12909.8	   8007.90	22871.1
475	 1191.58      13960.1	   8076.00	23142.6
476	 339.532      13156.9	   8174.30	23417.1
477	 266.378      14027.4	   8242.60	23694.8
478	-610.078      13258.2	   8321.00	23975.6
479	-362.145      15066.3	   8409.60	24259.7
480	-2393.67      13671.4	   8498.20	24547.0
481	 1520.59      13894.4	   8576.90	24837.6
482	-200.733      15003.8	   8675.80	25131.5
483	 587.968      15022.5	   8754.80	25428.8
484	 827.502      16137.4	   8863.90	25729.5
485	-661.839      14561.2	   8943.20	26033.5
486	 412.839      15788.5	   9032.60	26341.0
487	 62.0699      15050.4	   9132.20	26652.0
488	 39.7499      13544.9	   9211.90	26966.5
489	 1251.79      14930.6	   9311.80	27284.6
490	 972.171      15285.9	   9391.90	27606.3
491	-771.975      18209.9	   9502.20	27931.6
492	-552.757      15665.5	   9612.70	28260.5
493	-1235.73      15712.5	   9693.30	28593.2
494	-551.508      16441.1	   9794.20	28929.6
495	 788.139      15591.4	   9895.20	29269.8
496	 52.4914      16887.8	   10016.5	29613.8
497	-110.571      16374.7	   10108.1	29961.6
498	-590.141      16880.4	   10199.8	30313.4
499	-68.6176      16668.3	   10321.8	30669.0
500	 207.779      18583.3	   10444.0	31028.7
501	-5.13339      16245.4	   10556.5	31392.3
502	-95.6368      18927.7	   10649.3	31760.0
503	-1012.06      17100.6	   10802.3	32131.8
504	 1392.94      20052.5	   10905.5	32507.7
505	-517.124      18508.8	   11049.0	32887.8
506	-2684.53      17977.4	   11172.8	33272.1
507	-220.434      18739.0	   11346.8	33660.6
508	 741.299      19349.9	   11491.0	34053.5
509	 1865.70      19145.0	   11735.6	34450.6
510	 33.5972      20944.5	   11880.3	34852.2
511	-153.776      20936.2	   12195.3	35258.1
512	-928.369      21519.2	   12370.6	35668.6
