0.17325	0.00324348	0.00328216	0.00333373	0.00338447	0.00346488	0.00352467	0.00362529	0.00372399	0.00381878	0.00393088	0.00410007	0.00423402	0.00442107	0.00463512	0.00483053	0.00509317	0.00537301	0.00574187	0.00612125	0.00653383	0.00704525	0.0076568	0.00831314	0.00909733	0.0101332	0.0112953	0.0125922	0.0143531	0.0164122	0.0189863	0.0224564	0.026922	
0.17775	0.00308538	0.00310519	0.00315797	0.00320834	0.00326444	0.00333301	0.003426	0.003486	0.00360311	0.00373044	0.00381473	0.00395688	0.00413294	0.00429824	0.0045201	0.00472521	0.00497863	0.00525908	0.005602	0.00596027	0.00634315	0.00686875	0.00744941	0.00814978	0.00887125	0.00982207	0.0109832	0.0123268	0.0139717	0.0159619	0.0183889	0.0218642	
0.18225	0.00292185	0.0029568	0.00300227	0.00303737	0.00308331	0.00315714	0.00320576	0.00331422	0.00339955	0.00349311	0.0036068	0.00372728	0.00385779	0.00403984	0.00419847	0.00439609	0.00463372	0.00485861	0.00515136	0.00547371	0.00590489	0.00626974	0.00675561	0.00730003	0.00797992	0.00872117	0.00964158	0.0106872	0.0120215	0.013634	0.0156973	0.0181812	
0.18675	0.00278099	0.00282098	0.00284713	0.0028915	0.00295754	0.00298896	0.00305126	0.00312534	0.00321039	0.00329486	0.00339788	0.00350525	0.00365147	0.00376541	0.00392699	0.00409697	0.0043074	0.00451555	0.00476095	0.00505065	0.00532921	0.00570747	0.0061293	0.00659266	0.00713527	0.00778503	0.00851536	0.00936081	0.0104479	0.0117832	0.0133411	0.0152025	
0.19125	0.00263764	0.00268466	0.00270589	0.00276094	0.00279686	0.00285832	0.00291585	0.00297376	0.00304826	0.00311435	0.00321507	0.00331678	0.00341406	0.00353063	0.00369224	0.00381778	0.00401268	0.00418631	0.00442096	0.00466672	0.00493129	0.00526092	0.00559977	0.00598211	0.00646504	0.00697196	0.00758947	0.00836012	0.00920229	0.0102275	0.0115076	0.0130222	
0.19575	0.00253618	0.00255222	0.00259	0.00262251	0.00265668	0.00271113	0.00274166	0.00280754	0.00286902	0.00295883	0.00304293	0.00312135	0.00323011	0.00334887	0.00344788	0.00361391	0.00373357	0.0039459	0.00410673	0.00431708	0.00457151	0.00483604	0.00512442	0.0054921	0.00583251	0.00627561	0.00680902	0.00744985	0.00815649	0.00898867	0.010017	0.0112745	
0.20025	0.00242132	0.00244283	0.00247353	0.00249227	0.00254414	0.00256575	0.00264982	0.00268684	0.00274209	0.00281428	0.00287625	0.00296993	0.0030334	0.00315185	0.00325489	0.00336697	0.00351671	0.0036556	0.00382266	0.00400655	0.00422273	0.00445791	0.00468332	0.00497578	0.0052896	0.00569459	0.00618809	0.00666911	0.0073241	0.00800158	0.00882381	0.00976032	
0.20475	0.00231373	0.0023332	0.00236023	0.00239248	0.00242622	0.00246358	0.00249948	0.00254385	0.00260494	0.0026551	0.00272658	0.00280414	0.00289355	0.00296765	0.00307293	0.00319296	0.00330419	0.0034469	0.00357387	0.00374762	0.0039508	0.00409152	0.00435247	0.00459538	0.00487843	0.00525744	0.00559269	0.00600457	0.00649121	0.0071136	0.00776153	0.00863256	
0.20925	0.00222264	0.00223491	0.00225375	0.00228885	0.00230818	0.00234439	0.00238558	0.00244068	0.00249313	0.00253084	0.00259443	0.00266115	0.00273186	0.0028216	0.00290948	0.00299094	0.00310572	0.0032414	0.00337108	0.00350189	0.00360638	0.00378714	0.00398857	0.00421911	0.00451719	0.00473202	0.00506419	0.00547483	0.00589249	0.00638644	0.00697402	0.00762242	
0.21375	0.00212277	0.00212988	0.00216188	0.00219145	0.00221022	0.00225364	0.00228225	0.00231789	0.00234449	0.00242393	0.00247508	0.00252096	0.00260225	0.00266694	0.00275051	0.00284939	0.00294939	0.00303185	0.00313698	0.0032418	0.00338484	0.00355373	0.00373974	0.00393231	0.00412227	0.00438882	0.00467392	0.00497543	0.00534065	0.00578051	0.00625246	0.00684247	
0.21825	0.00203915	0.00206084	0.00207677	0.00209029	0.00212443	0.00215156	0.00218784	0.00221595	0.00226386	0.00230049	0.00234183	0.00241245	0.00246741	0.00253573	0.00260594	0.0026847	0.0027632	0.0028261	0.00291106	0.00303528	0.00317415	0.00333015	0.00343302	0.00358264	0.00380372	0.00402699	0.00427604	0.00455297	0.00489788	0.00526133	0.00572947	0.00617464	
0.22275	0.00194029	0.00196754	0.00198966	0.00200529	0.00202237	0.00204428	0.00207567	0.00212172	0.00217187	0.00220027	0.00224842	0.00229018	0.00235111	0.0024131	0.00248643	0.00255392	0.00258199	0.00266726	0.00277677	0.00285706	0.00294589	0.00304161	0.00319661	0.00336836	0.00351949	0.00372007	0.00395807	0.00422057	0.00445735	0.00473758	0.00507572	0.0055257	
0.22725	0.00188114	0.00189169	0.00190248	0.00191963	0.00195388	0.00198136	0.00200432	0.00202492	0.00204802	0.00210249	0.00215731	0.00219694	0.00224684	0.00229554	0.00231826	0.00235614	0.0024269	0.00251478	0.00258261	0.00265886	0.00274866	0.00288728	0.00299982	0.00315383	0.00330861	0.0034866	0.00363781	0.00382282	0.00407426	0.00436974	0.0046765	0.0050101	
0.23175	0.00180503	0.00181628	0.00182947	0.00185129	0.00186919	0.0018946	0.00191409	0.00195625	0.00198934	0.00201923	0.00205104	0.00209863	0.00212907	0.00215683	0.00219924	0.00224107	0.0023079	0.00233901	0.00240393	0.00250489	0.00259645	0.00269603	0.00281874	0.00289665	0.00304746	0.00317777	0.0033491	0.00356009	0.0037789	0.00399236	0.00427927	0.0046059	
0.23625	0.00173237	0.00175079	0.00176862	0.0017783	0.00180163	0.00182433	0.00183896	0.00186681	0.00189414	0.00193078	0.00196173	0.00199466	0.00199361	0.00202532	0.00208285	0.00211702	0.00214969	0.00221847	0.00229062	0.00236158	0.00244281	0.00250123	0.00259382	0.00271616	0.00283029	0.00297405	0.00313997	0.00331392	0.00349962	0.00372364	0.00395032	0.00421745	
0.24075	0.00167609	0.00168609	0.0016965	0.00171156	0.00172485	0.00174134	0.00178068	0.00179267	0.0018291	0.00184414	0.00186901	0.00186171	0.00190497	0.00193358	0.00192933	0.00198741	0.00204502	0.0020987	0.00213384	0.00219472	0.00226726	0.00235758	0.00245483	0.00255964	0.00267765	0.00281477	0.00292554	0.00307881	0.00322926	0.00343254	0.0036073	0.0038259	
0.24525	0.00161791	0.00162431	0.00162658	0.00165156	0.00166817	0.00167392	0.00170231	0.00171905	0.001742	0.00176125	0.00174219	0.00178376	0.00177517	0.00179776	0.00184766	0.00187952	0.00191264	0.0019453	0.00201048	0.00207056	0.00214995	0.00222815	0.00231587	0.00240454	0.00249235	0.00257861	0.00271321	0.00283635	0.00298101	0.00314358	0.00334491	0.00354596	
0.24975	0.00155122	0.0015592	0.00157187	0.00158467	0.00159932	0.00162179	0.00163593	0.00166021	0.00164472	0.00163559	0.00166244	0.00164739	0.00169169	0.00172568	0.00173221	0.00175169	0.00179351	0.00184818	0.00191611	0.00197558	0.00201208	0.00207764	0.00212761	0.00222973	0.0023029	0.00242304	0.00252542	0.00264419	0.00279719	0.0029193	0.00308147	0.00329166	
0.25425	0.00148725	0.00150184	0.00151715	0.00152787	0.00154885	0.00156304	0.00157206	0.0015591	0.001562	0.00155551	0.0015565	0.00158146	0.00158488	0.00158314	0.00162688	0.00167981	0.00171601	0.00174856	0.00177569	0.00182152	0.00188779	0.00194894	0.00202832	0.00209032	0.00218476	0.00227081	0.00239171	0.00249447	0.00260875	0.00274766	0.00291497	0.0030463	
0.25875	0.00144812	0.00145791	0.00146701	0.00147342	0.00148439	0.00149994	0.00147255	0.00146235	0.00144054	0.00146247	0.00145578	0.00146294	0.00149805	0.00153575	0.00154939	0.00156421	0.00159043	0.00163112	0.0016861	0.00173188	0.00178604	0.00184315	0.0019204	0.0019877	0.00205785	0.00214096	0.00223148	0.00232499	0.00244271	0.00255276	0.00268153	0.00283351	
0.26325	0.00140236	0.00140815	0.00141579	0.00142725	0.00142357	0.00139645	0.0013683	0.00136214	0.00137304	0.00135737	0.00138275	0.00139675	0.00139397	0.00140945	0.00144525	0.0014698	0.00151786	0.00156478	0.00160256	0.00164255	0.0016919	0.00173992	0.00177662	0.0018407	0.0019135	0.00197384	0.00205527	0.00214731	0.00224166	0.00235786	0.00246705	0.0026022	
0.26775	0.00135706	0.00135182	0.00137034	0.00135382	0.00131284	0.00129024	0.00128236	0.0012732	0.00127835	0.00127887	0.00128259	0.00129506	0.00132597	0.00134925	0.0013765	0.00139747	0.00141762	0.00143687	0.00147022	0.00151304	0.00155696	0.00161338	0.00167815	0.00172966	0.00181197	0.00187769	0.00194116	0.00203742	0.00211816	0.0022275	0.00231829	0.0024507	
0.27225	0.00129892	0.00131605	0.001285	0.00124299	0.00121584	0.00119373	0.00119159	0.00118479	0.00117203	0.00119816	0.00120889	0.00122061	0.00122937	0.00124502	0.00126905	0.00129989	0.00133437	0.00137577	0.00142095	0.00145272	0.00150122	0.0015455	0.0015876	0.00165897	0.00169704	0.00177442	0.00184655	0.00192414	0.00199573	0.00208944	0.00218123	0.00228349	
0.27675	0.00126378	0.00122282	0.0011723	0.00113946	0.00111835	0.00110521	0.00110153	0.00110345	0.00111115	0.00111511	0.00112052	0.00114645	0.00116265	0.00119232	0.00120776	0.00124329	0.00126471	0.00129903	0.00131768	0.00136134	0.00139381	0.00143554	0.00149486	0.0015336	0.00159454	0.00163457	0.00171426	0.001781	0.00186764	0.00194796	0.00204863	0.00214359	
0.28125	0.00114607	0.00109013	0.00105197	0.00103793	0.00102042	0.00101145	0.00101398	0.00101318	0.00103572	0.00103522	0.00105035	0.00105172	0.0010809	0.00108662	0.00111889	0.00113874	0.00116918	0.00119718	0.0012359	0.00126743	0.00130838	0.00135178	0.00138964	0.00144207	0.00149009	0.00154751	0.00160628	0.00165746	0.00173824	0.00180278	0.00188837	0.00196748	
0.28575	0.00101314	0.000973187	0.000948512	0.000937487	0.000930542	0.000930606	0.000929981	0.000935379	0.000943044	0.000960975	0.000978292	0.00100855	0.00102013	0.00104933	0.00106402	0.00109189	0.00112016	0.00115032	0.00118043	0.00122126	0.00125672	0.00129245	0.00132782	0.00136911	0.00141815	0.0014783	0.00152324	0.00158398	0.00163429	0.0017006	0.00178132	0.00185778	
0.29025	0.000883357	0.000851408	0.000847655	0.000840567	0.000842434	0.000847114	0.000851573	0.000867088	0.000869291	0.000882832	0.000903013	0.000906637	0.000929796	0.000949062	0.000971384	0.000997831	0.00102267	0.00104582	0.00108641	0.00111332	0.00114823	0.00118809	0.00123634	0.00128519	0.00133142	0.00137608	0.0014349	0.00149679	0.0015672	0.00162956	0.00168612	0.00177009	
0.29475	0.000744425	0.000748061	0.000740383	0.000742865	0.000754719	0.000764405	0.000774934	0.000790955	0.000805736	0.000823061	0.000837604	0.000865888	0.000884178	0.000908148	0.000935119	0.000955411	0.000976763	0.00100063	0.0010274	0.00105536	0.001091	0.00112626	0.00115636	0.00118349	0.00123028	0.00128125	0.00132209	0.00137248	0.00142049	0.00149354	0.00156168	0.00163552	
0.29925	0.000617159	0.000625266	0.000637177	0.000653541	0.000663432	0.000680383	0.000701094	0.000721387	0.00073548	0.000751764	0.000770477	0.000783719	0.000802313	0.000818901	0.000845147	0.00086871	0.000897662	0.000932348	0.000961623	0.00100087	0.00103327	0.00107067	0.00111234	0.00114718	0.00118374	0.00121351	0.00125942	0.00131068	0.00136379	0.00141529	0.00146072	0.00151735	
0.30375	0.000490069	0.000521832	0.000547657	0.000564857	0.000582301	0.000604946	0.000628598	0.000635635	0.000655419	0.000675312	0.000697084	0.000724959	0.00074783	0.000780513	0.000798544	0.000827084	0.000851023	0.000872686	0.000892002	0.000915864	0.000947582	0.000973826	0.00100948	0.00104913	0.00109802	0.00115432	0.00119899	0.00124506	0.001285	0.00133704	0.00139575	0.0014498	
0.30825	0.000371209	0.000406465	0.000446466	0.000474977	0.000503936	0.000529063	0.000544207	0.000571297	0.000593776	0.000619749	0.000645813	0.000670003	0.00069271	0.000698605	0.000720769	0.000748961	0.000778963	0.000814667	0.00084775	0.000883438	0.000910853	0.000934644	0.000962405	0.00100256	0.00102447	0.00105408	0.00109198	0.00113308	0.00119083	0.00124729	0.00131471	0.00137624	
0.31275	0.000242409	0.000304206	0.000344202	0.000389431	0.000423888	0.000451647	0.000478589	0.000505729	0.000535344	0.000565105	0.00057147	0.000595737	0.000615229	0.000658399	0.000688198	0.000710713	0.000730744	0.000744508	0.00076839	0.000790282	0.000819569	0.000868794	0.000907664	0.000948483	0.000974185	0.0010144	0.00105231	0.00107968	0.00111772	0.00116028	0.0012062	0.00125194	
0.31725	0.000127214	0.000204126	0.000261347	0.000299053	0.000342511	0.000378866	0.000410542	0.000440194	0.000475171	0.000487164	0.000521535	0.00054785	0.000583431	0.000594531	0.000610169	0.000631252	0.000667676	0.000705468	0.000744207	0.000761575	0.000787909	0.000799828	0.000821935	0.000852928	0.000895441	0.000946077	0.000990384	0.00103786	0.00107106	0.00110571	0.00114052	0.00118477	
0.32175	2.03054e-05	9.48379e-05	0.000163474	0.000221878	0.000267472	0.000304741	0.000342608	0.00037726	0.000402476	0.000435766	0.000468692	0.000491284	0.000506581	0.000533556	0.000572463	0.000607504	0.000616502	0.000638785	0.000651473	0.000688079	0.000727294	0.000772216	0.00080077	0.000815374	0.000846163	0.000866302	0.000892766	0.000936735	0.000994449	0.00104526	0.00109895	0.0011328	
0.32625	0	1.06102e-05	8.08886e-05	0.00014124	0.000195319	0.000238858	0.000275371	0.000316788	0.000343368	0.000377868	0.000407335	0.00042668	0.000462151	0.000501543	0.000514628	0.000525708	0.000563418	0.000597867	0.00063147	0.000654639	0.00066781	0.000679577	0.000720157	0.000770194	0.000811268	0.00083578	0.00086807	0.00089472	0.000912449	0.000947695	0.000997338	0.00106134	
0.33075	0	0	9.62019e-07	6.03699e-05	0.000118417	0.000169072	0.000211958	0.00025506	0.000287215	0.000325731	0.000346119	0.000383108	0.000412589	0.000427287	0.000455676	0.000502806	0.000521667	0.000528693	0.000557746	0.00059667	0.000633906	0.000663815	0.00067473	0.000692363	0.000721455	0.000762169	0.000811127	0.000846186	0.000883755	0.000906762	0.000934336	0.000968356	
