1.4095656444685192e-8    -7.061963027027567e-9    -1.5431843111533862e-8   7.256792329042457e-9     1.8737848653642474e-8    3.902743453237761e-8     1.4230498232431303e-9    -3.086740901047148e-8    -3.350325769206067e-7    -5.187152944653401e-7    1.947079907474995e-6     -5.829578924378933e-7    -5.45746629536493e-7     6.6812781031212e-9       1.394760616798251e-7     5.073916311238428e-8     -2.3327971404490366e-8   -1.9146048861385107e-7   1.262234044790561e-7     -3.105654559533696e-7     1.3840459247727996e-7     7.854287754150004e-8     -6.615166856949107e-8     6.556987841071913e-8      2.1709059063766492e-7     -1.1195855002362053e-7     -6.683628099241713e-8      1.239680100099038e-7       2.6648464901842865e-7      3.005658209665748e-7       -5.139876951427759e-7      -3.263293665781627e-7
-1.3865607084146075e-8   -9.926893693909914e-9    3.4019886929282784e-8    4.594151017822565e-8     -6.423824837242511e-8    -4.2649449317571804e-8   -3.67596737547841e-8     7.271553640158382e-9     1.407380161482484e-7     -5.249579645806223e-7    -5.829578924378935e-7    2.5094669316271808e-6    -8.42467649328198e-7     -5.937739396120481e-7    2.320650140905434e-7     2.379932746483598e-8     -2.450065809770355e-7    -8.052642823339209e-8    -1.8583670003445662e-9   7.394729717355592e-8      -3.463767359372322e-8     -1.0472240326941154e-7   1.7552519886162132e-7     1.1652687718410429e-7     -2.558803440372795e-8     -5.072787691850508e-7      3.8890348072434744e-7      -2.18408357189968e-7       -8.316313936173215e-7      -2.279189768076234e-8      1.1771794302051673e-6      1.487900136943025e-7
-1.0323675406118794e-9   1.672237451522749e-8     -3.81309645614181e-8     -3.334510609397798e-8    3.5683874234942154e-8    6.8113367655659e-9       -4.4220773328701485e-8   6.373789304455668e-8     8.785349496389017e-8     1.689295529870739e-7     -5.457466295364929e-7    -8.424676493281981e-7    3.0057003194308216e-6    -1.0930207735218975e-6   -1.0218016004288009e-6   3.3271003056023084e-7    2.7534070632197035e-7    2.703393070078429e-7     -3.7720092065632694e-7   -8.340889178476044e-8     2.772828581700469e-7      1.0393455920321247e-7    -4.86530723809207e-7      7.895739040994956e-8      3.965116004993377e-8      -2.9638488091797207e-9     -1.9344801968489658e-8     3.276832747827446e-7       6.575933869368326e-7       -5.895944204783143e-7      -7.885817750931914e-7      1.4570260499149874e-7
3.44076412400536e-9      -2.049941960438862e-8    -6.354624307322776e-9    3.509386084492662e-8     2.4232619732588258e-8    -4.537122876896261e-8    2.0792016585684803e-8    -1.1443900447970529e-7   5.285046317363522e-8     3.884084134056881e-9     6.681278103121453e-9     -5.937739396120478e-7    -1.0930207735218975e-6   3.854902970403036e-6     -7.830312988110692e-7    -1.5107176510932814e-6   3.9523173683628275e-7    -4.277244335612795e-8    8.591329767276571e-8     2.726792052466879e-7      -5.180840852402289e-7     1.721797519329427e-8     4.5706171104616425e-7     -8.07058113848696e-7      -1.7715885275381202e-8    5.613515653706649e-7       -3.814640520022761e-8      4.460416299177019e-8       -4.509610797853002e-7      2.9137008281412585e-7      -1.146142105126538e-7      3.7934502270602797e-7
1.5507739897364123e-8    7.198253161949077e-9     7.2086386013714746e-9    -9.19241224587504e-9     -5.614026637627859e-8    9.909553715276903e-8     -3.253420882216943e-8    -1.36408865844934e-7     1.5474846184716493e-7    -2.130582466807731e-7    1.3947606167982518e-7    2.320650140905432e-7     -1.021801600428801e-6    -7.830312988110683e-7    4.051047482657897e-6     -1.515898938370089e-6    -1.3968880270561098e-6   4.2386805661515105e-7    2.6795356875535464e-7    1.8436479305510518e-8     -1.2320246691630517e-7    -7.258897854942544e-8    8.853539782868239e-8      2.3799801960043958e-7     -1.586718258363813e-7     5.591799846515681e-7       -3.784879684448091e-7      -1.5734729533106145e-7     2.6285806793233365e-7      -2.5626100528788367e-7     7.307117843373185e-7       -1.7513657157877798e-7
3.886048854393288e-9     -6.252424029420501e-9    -1.0263996376959326e-8   1.5036386223445763e-8    -2.4030491793047996e-8   -5.6844838079023123e-8   9.040376511473113e-8     1.5686388828299594e-7    -3.0219551362281477e-7   1.429423786407683e-7     5.0739163112383965e-8    2.3799327464836328e-8    3.3271003056023116e-7    -1.510717651093282e-6    -1.5158989383700904e-6   6.316246644040469e-6     -1.8480951048032402e-6   -2.0893091704058546e-6   2.517558309475981e-7     9.602723965057372e-8      1.7241853648901212e-7     8.456095905624457e-8     4.715249579585003e-8      4.204226605832318e-7      -1.9775737254420293e-7    -6.592938506170638e-7      -3.424442635622932e-7      9.41599612749883e-8        -3.7126127558205163e-7     -1.0099183628692312e-7     2.0356977949811515e-7      -1.0016209047303606e-7
-4.552756942929316e-8    2.2526831457146126e-8    1.578689401664395e-8     7.716130054009588e-9     4.532012331733755e-8     -5.870096559065858e-8    4.0557995068261545e-8    1.1169740411256533e-7    -2.0937505183375844e-7   5.7052827900487545e-8    -2.3327971404490237e-8   -2.4500658097703575e-7   2.7534070632197077e-7    3.952317368362827e-7     -1.3968880270561073e-6   -1.848095104803245e-6    6.727604525963037e-6     -1.9503993820002123e-6   -2.2506184684064074e-6   4.353100369235648e-8      2.984200028866367e-7      -1.3735515443163659e-7   8.125084975619333e-8      -2.3899729703072104e-7    -1.895981878838562e-7     -2.381439752159093e-9      6.507479623751325e-7       -1.655004282696166e-7      1.0674455266751879e-6      -2.3920693359386827e-7     -3.0722431289256747e-7     -3.782276031009779e-7
4.581892703814758e-9     4.5824783732440376e-8    -2.0772508261734513e-8   -3.553337031727238e-8    5.727346014635584e-8     6.079337978512642e-8     -4.933540504953535e-8    -3.1223527113385253e-8   8.916014377943411e-8     1.9696420594173553e-8    -1.914604886138512e-7    -8.052642823339231e-8    2.703393070078429e-7     -4.2772443356127267e-8   4.238680566151505e-7     -2.0893091704058546e-6   -1.950399382000214e-6    8.388908557632073e-6     -1.8852175605631659e-6   -2.4691101700673286e-6    3.1604715150833943e-7     -3.568774440664811e-7    -4.6118663609588444e-7    5.77657826932243e-7       -4.859200080006476e-7     7.57646608877399e-7        -3.362580473026769e-7      1.9282666772763195e-7      -6.496971047235985e-7      9.676331752782402e-8       6.432906341081673e-7       -6.641929044648797e-7
3.727181334481218e-8     -8.228953346117213e-8    -1.6657648531765356e-9   1.617958061427562e-8     -1.6205378155853328e-8   9.815856138524565e-8     -1.3158920850262164e-7   -9.181929005997496e-8    2.983000337838687e-8     1.2520814328411087e-7    1.2622340447905594e-7    -1.8583670003443292e-9   -3.772009206563272e-7    8.591329767276561e-8     2.6795356875535406e-7    2.5175583094760036e-7    -2.2506184684064087e-6   -1.8852175605631665e-6   9.746378778954914e-6     -2.9347514175767592e-6    -2.6945765041309254e-6    7.078174413449078e-7     3.1707449002933826e-7     -3.7737705459244525e-7    4.08828294235176e-7       1.52901993131879e-7        -1.6335124233715645e-6     5.396342439065821e-8       5.532139064163165e-7       -6.292493494353126e-7      -4.397431239994922e-7      1.057381608916037e-6
-4.3998230580735525e-8   2.6809331850979464e-8    7.761364661603708e-8     3.5164869909186404e-8    -7.963782507006675e-8    -5.070024283581283e-8    1.1836067270033391e-8    1.1381361935127296e-8    1.3208890923298475e-7    -4.906222685103586e-8    -3.1056545595336977e-7   7.394729717355595e-8     -8.340889178476041e-8    2.7267920524668787e-7    1.8436479305511193e-8    9.602723965057398e-8     4.353100369235401e-8     -2.4691101700673277e-6   -2.9347514175767597e-6   0.000013082562393866316   -4.285540454218047e-6     -3.1191383602974082e-6   3.2970416557328245e-7     3.8567312499506724e-7     2.2708044162049068e-7     -5.896894566529097e-7      1.0179128429585775e-6      -4.572327392659346e-11     -1.3623436518764387e-6     1.1598930448191472e-6      1.1415505000378516e-6      -1.2456305595535256e-6
-2.292844779510992e-8    3.74242938490654e-9      -1.6345129653242827e-8   4.4903067900183166e-8    4.387676419030491e-8     -5.1270672110928624e-8   4.430948196121158e-8     -2.534137144237991e-8    -5.6648319868209914e-8   9.057104561768893e-9     1.3840459247727996e-7    -3.463767359372326e-8    2.772828581700467e-7     -5.180840852402282e-7    -1.232024669163048e-7    1.7241853648900992e-7    2.9842000288663836e-7    3.160471515083392e-7     -2.694576504130926e-6    -4.285540454218043e-6     0.000014497443541212905   -3.603607721366955e-6    -4.341993471432824e-6     6.634312167285094e-7      2.0789997459282273e-7     1.4664474519464455e-7      -7.816487817412606e-8      -8.449655322124773e-7      1.8605431333301892e-6      -1.9641595463959377e-6     3.070846290435017e-7       -4.024922744967669e-7
4.967917431902711e-8     -2.86508009292176e-8     -2.6062707867123268e-8   -1.0508923756283782e-7   1.5550383926399236e-8    8.242007296456592e-8     4.646841691110909e-8     -2.5403163829443257e-8   4.239135002260957e-8     -1.0010431490866532e-8   7.85428775415e-8         -1.047224032694114e-7    1.0393455920321251e-7    1.7217975193294157e-8    -7.258897854942566e-8    8.456095905624493e-8     -1.3735515443163677e-7   -3.568774440664815e-7    7.078174413449083e-7     -3.1191383602974074e-6    -3.6036077213669546e-6    0.00001621913670117722   -5.522008123387085e-6     -4.515346617301641e-6     1.4070615663613866e-6     -4.742034961428414e-7      4.6223208119539436e-7      1.1876836029742373e-6      -4.999239911828066e-7      -6.384506085819105e-7      -1.0838261847985069e-6     -1.0167844935846682e-6
1.7962785905268402e-8    -5.1785386066053384e-8   -1.9202762341124557e-8   9.381976094052474e-8     -5.297101780534088e-8    1.1524040866098638e-9    -7.535714198780981e-8    -1.5405008847603303e-7   -7.673383355655441e-8    1.860767541751425e-7     -6.61516685694908e-8     1.7552519886162146e-7    -4.865307238092071e-7    4.5706171104616346e-7    8.853539782868201e-8     4.7152495795851054e-8    8.125084975619328e-8     -4.611866360958837e-7    3.1707449002933783e-7    3.297041655732794e-7      -4.3419934714328235e-6    -5.5220081233870845e-6   0.000021557280920966977   -6.860568238198493e-6     -5.819789532899601e-6     1.8045200207206379e-6      5.439334957527903e-7       -1.0606532520131596e-6     -2.1447347916089087e-7     9.034952771132071e-7       3.3624306924868396e-7      8.190561243602156e-7
-3.677685850949098e-8    1.1437449238048923e-7    -3.393101261300068e-8    -2.5389372281477717e-8   -4.502956983877415e-8    3.470045181242881e-8     -7.748580232321218e-9    3.641924970555154e-7     -1.2545615495475536e-8   -4.235309444795279e-7    6.556987841071862e-8     1.1652687718410417e-7    7.895739040994978e-8     -8.070581138486956e-7    2.3799801960044027e-7    4.204226605832314e-7     -2.389972970307206e-7    5.776578269322415e-7     -3.7737705459244376e-7   3.856731249950696e-7      6.634312167285062e-7      -4.515346617301643e-6    -6.860568238198493e-6     0.000024682045604245974   -7.690994533949568e-6     -7.5343619199503064e-6     1.2482754981171807e-6      9.65688365440091e-7        5.115135428007334e-7       -1.8446480871585473e-6     1.555208468920957e-6       3.1057359602299644e-7
1.9907522219747976e-8    -1.2799641109719818e-7   5.0479792112558025e-8    6.589922001200144e-8     -1.867354684559055e-8    -4.913136017228952e-8    5.886617544134531e-8     -2.4871374623145233e-7   8.137675865138639e-8     2.0763367089816482e-7    2.1709059063766508e-7    -2.55880344037278e-8     3.965116004993363e-8     -1.77158852753814e-8     -1.5867182583638114e-7   -1.977573725442037e-7    -1.895981878838558e-7    -4.859200080006471e-7    4.0882829423517536e-7    2.2708044162049092e-7     2.0789997459282437e-7     1.4070615663613834e-6    -5.819789532899603e-6     -7.690994533949561e-6     0.000028589772028841504   -7.858105099474452e-6      -8.412697927720732e-6      1.928573190607911e-6       4.361722289620743e-7       3.5155686572016474e-7      -1.4864458409011555e-6     -1.916862300361714e-6
-3.982007467486294e-9    1.113375610740768e-8     7.237565125969304e-8     3.753155130944011e-10    -1.0139042994783658e-7   1.2496493607194207e-7    -1.1434286111806698e-7   -1.506067680772184e-7    3.933625072852475e-7     -1.7490740084685895e-7   -1.1195855002362003e-7   -5.07278769185051e-7     -2.9638488091798783e-9   5.613515653706654e-7     5.591799846515675e-7     -6.592938506170639e-7    -2.381439752159591e-9    7.576466088773994e-7     1.529019931318792e-7     -5.896894566529118e-7     1.4664474519464714e-7     -4.742034961428396e-7    1.8045200207206421e-6     -7.534361919950321e-6     -7.858105099474444e-6     0.00003256705671278522     -0.000010169303524918965   -9.140462225068542e-6      2.3306044574128635e-6      1.5545577268106597e-6      -9.510246912355535e-7      -9.047073102624988e-7
-2.9290112982936653e-8   1.7387751113912677e-7    -1.1755938497616102e-7   5.62379149697212e-9      -6.049818478762915e-8    -2.327362588258339e-7    1.8578431668772357e-7    1.4563928423845398e-7    -3.348573610213783e-7    -1.2992548579241884e-8   -6.683628099241725e-8    3.889034807243471e-7     -1.934480196848937e-8    -3.814640520022786e-8    -3.784879684448085e-7    -3.424442635622934e-7    6.507479623751321e-7     -3.3625804730267656e-7   -1.6335124233715652e-6   1.0179128429585783e-6     -7.816487817412651e-8     4.6223208119539346e-7    5.43933495752789e-7       1.2482754981171837e-6     -8.41269792772073e-6      -0.000010169303524918968   0.00003837093501441786     -0.000010677504088240711   -0.0000104492698474992     1.6978063000883011e-6      2.811630940171005e-6       -1.213035441687553e-6
-3.853852607317547e-8    -2.1965549603488556e-8   -1.0884933051596411e-8   -2.9571010476125598e-8   1.0415509906304577e-7    -1.5024424376991765e-7   1.409891153896704e-7     1.5548699684747841e-7    -4.17421414011227e-7     3.3509380558677414e-7    1.2396801000990372e-7    -2.184083571899677e-7    3.276832747827442e-7     4.4604162991770283e-8    -1.5734729533106145e-7   9.415996127498896e-8     -1.6550042826961706e-7   1.9282666772763174e-7    5.396342439065879e-8     -4.5723273926541406e-11   -8.44965532212479e-7      1.187683602974239e-6     -1.0606532520131615e-6    9.656883654400943e-7      1.9285731906079037e-6     -9.14046222506854e-6       -0.000010677504088240711   0.000039298950598091164    -0.000012352748878789335   -0.00001015293861751396    2.070768670269206e-6       5.871456418872208e-7
9.291729365192334e-8     -1.4671686987220473e-8   2.68524633436076e-8      -2.4749035049351994e-7   2.1536848257421637e-7    4.288078342657739e-7     -6.26976627427441e-7     -7.170763380835814e-8    1.5676359499747627e-7    1.4618454598583044e-7    2.6648464901842886e-7    -8.316313936173215e-7    6.575933869368324e-7     -4.5096107978529987e-7   2.628580679323345e-7     -3.7126127558205364e-7   1.067445526675188e-6     -6.496971047235979e-7    5.532139064163158e-7     -1.3623436518764368e-6    1.8605431333301877e-6     -4.999239911828084e-7    -2.14473479160887e-7      5.115135428007325e-7      4.3617222896207607e-7     2.3306044574128576e-6      -0.000010449269847499205   -0.000012352748878789323   0.00005113647028823886     -0.000018207832144214745   -0.000012009938450340546   3.98492172446633e-6
-7.7334436128523e-8      -5.6124852594957835e-8   9.383542739966162e-8     1.513264445636817e-7     -9.712610000358422e-8    -3.3235446989029584e-7   3.560582594283106e-7     1.7181715590034106e-7    2.251658323843325e-7     -4.651302799514074e-7    3.005658209665748e-7     -2.2791897680762405e-8   -5.895944204783136e-7    2.9137008281412506e-7    -2.56261005287885e-7     -1.0099183628692114e-7   -2.3920693359386774e-7   9.676331752782336e-8     -6.292493494353126e-7    1.1598930448191453e-6     -1.964159546395936e-6     -6.3845060858191e-7      9.034952771132034e-7      -1.844648087158544e-6     3.5155686572017374e-7     1.554557726810654e-6       1.697806300088303e-6       -0.00001015293861751397    -0.000018207832144214738   0.00006010216853696401     -0.000015984986316926148   -0.000016665628139022076
4.0242158351752753e-8    2.078609252447258e-8     1.8357540851440996e-8    8.611134651995633e-8     -3.981579734375406e-7    8.237270015071898e-8     1.6708358619568155e-7    1.293157898778553e-7     -3.280459453633768e-7    4.904324996323604e-8     -5.139876951427761e-7    1.1771794302051673e-6    -7.885817750931919e-7    -1.1461421051265321e-7   7.307117843373191e-7     2.0356977949811457e-7    -3.072243128925678e-7    6.432906341081679e-7     -4.3974312399949257e-7   1.1415505000378514e-6     3.0708462904350147e-7     -1.0838261847985062e-6   3.362430692486852e-7      1.5552084689209545e-6     -1.4864458409011612e-6    -9.51024691235545e-7       2.8116309401710095e-6      2.0707686702692e-6         -0.000012009938450340552   -0.000015984986316926138   0.00006170303760329029     -0.000026732797251461708
3.3149936220716763e-8    -9.219585344321237e-9    5.1673028477084496e-8    -1.8662346629858138e-7   -4.373630416409562e-8    3.9718580102287094e-7    -1.9565758283938904e-8   -7.664538627084652e-7    5.094277348778238e-7     1.1648630720674347e-8    -3.263293665781623e-7    1.487900136943023e-7     1.457026049914988e-7     3.793450227060275e-7     -1.7513657157877816e-7   -1.0016209047303524e-7   -3.7822760310097824e-7   -6.641929044648801e-7    1.057381608916039e-6     -1.2456305595535267e-6    -4.024922744967668e-7     -1.0167844935846678e-6   8.190561243602158e-7      3.105735960229944e-7      -1.916862300361714e-6     -9.047073102624953e-7      -1.213035441687562e-6      5.871456418872245e-7       3.984921724466341e-6       -0.000016665628139022086   -0.000026732797251461704   0.00006447384884392177
